ts_code_x,trade_date,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,ts_code_y,close_y,open_y,high_y,low_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y,ma,data_dif,data_dea,data_macd,kdj_k,kdj_d,kdj_j,bias,rsi,roc,psy,ave_change
000002.SZ,20180608,27.1,27.18,26.55,26.71,27.39,-0.68,-2.48,388545.08,1040501.593,000001.SH,3067.1478,3100.6038,3100.6848,3053.2879,3109.4988,-42.351000000000006,-1.3619999999999999,134688220.0,161178782.9,26.43749999999996,-0.5197205909428213,-0.7701959792655593,0.5009507766454759,350.60058540832034,298.6011833525782,454.59938951980473,1.030732860520247,49.33920704845815,0.22463496817672135,50.0,0.31
000002.SZ,20180611,26.74,27.73,26.68,27.31,26.71,0.6,2.25,526436.79,1437705.8909999998,000001.SH,3052.7831,3057.3393,3063.6102,3037.9138,3067.1478,-14.3647,-0.4683,108563786.0,143037323.8,26.492499999999964,-0.43834265517782,-0.7038253144480114,0.5309653185403829,374.75936463118745,323.98724377878125,476.3036063359998,3.085778994055056,54.545454545454554,3.368729403149023,58.333333333333336,0.02
000002.SZ,20180612,27.57,27.83,27.23,27.71,27.31,0.4,1.46,498372.48,1376048.9840000002,000001.SH,3079.8018,3053.0279,3081.4473,3034.1012,3052.7831,27.0187,0.8851,113275096.0,154469092.3,26.602499999999964,-0.33768082339409133,-0.6305964162372275,0.5858311856862723,343.5895764207916,330.5213546594514,369.726019943472,4.163142561789451,58.918918918918926,4.366654637315052,66.66666666666666,0.09333333333333332
000002.SZ,20180613,27.41,28.25,27.31,27.64,27.71,-0.07,-0.25,602843.57,1680583.497,000001.SH,3049.7965,3071.4636,3071.4636,3044.1198,3079.8018,-30.0053,-0.9743,119607886.0,155935263.1,26.697499999999962,-0.2605505469436551,-0.5565872423785131,0.592073390869716,296.30109692420586,319.11460208103625,250.67408661054503,3.5302930986048855,57.74456521739131,7.380607814761213,58.333333333333336,-0.18000000000000002
000002.SZ,20180614,27.48,27.76,27.12,27.37,27.64,-0.27,-0.98,357604.45,980418.255,000001.SH,3044.1597,3038.0704,3066.0469,3032.4062,3049.7965,-5.6368,-0.1848,115469487.0,147588827.0,26.84499999999996,-0.2186900677082093,-0.4890078074444523,0.540635479472486,237.90443498650768,292.04454638286006,129.62421219380292,1.9556714471970276,63.15007429420505,9.974424552429669,58.333333333333336,-0.1366666666666667
000002.SZ,20180615,27.37,28.3,27.33,27.99,27.37,0.62,2.27,698195.18,1951841.87,000001.SH,3021.9008,3037.4522,3048.7967,3008.7324,3044.1597,-22.2589,-0.7312,144532571.0,162196016.4,27.12416666666663,-0.1339425119800559,-0.4179947483515731,0.5681044727430343,234.79343284814797,272.96084187128935,158.45861480186522,3.1921103566931257,76.21283255086072,8.574490889603425,66.66666666666666,-0.08666666666666667
000002.SZ,20180619,27.85,27.85,26.91,27.1,27.99,-0.89,-3.18,600442.11,1639680.595,000001.SH,2907.8221,2982.6504,2984.9706,2871.3548,3021.9008,-114.0787,-3.7751,230550067.0,241203641.1,27.249999999999968,-0.13701559496250582,-0.3617989176737596,0.44956664542250757,185.62948433262784,243.85038935840217,69.18767428107918,-0.5504587155962084,61.927330173775694,4.0590405904059095,58.333333333333336,0.3333333333333333
000002.SZ,20180620,26.99,27.29,26.41,26.96,27.1,-0.14,-0.52,393400.42,1059357.118,000001.SH,2915.7314,2889.9840000000004,2925.5611,2872.1629,2907.8221,7.9093,0.272,144301420.0,153334278.1,27.329999999999966,-0.14902994094633115,-0.31924512232827396,0.3404303627638856,147.5625133646091,211.75443069380447,19.178678706218307,-1.3538236370287813,57.92079207920794,-1.2611275964391686,50.0,-0.15666666666666665
000002.SZ,20180621,26.97,28.5,26.82,27.73,26.96,0.77,2.86,777932.09,2167319.528,000001.SH,2875.8099,2912.0032,2940.5863,2872.6189,2915.7314,-39.9215,-1.3692,154378332.0,159713161.8,27.3658333333333,-0.09532004174909048,-0.27446010621243727,0.3582801289266936,155.5178660525966,193.00890914673516,80.53577986431947,1.3307347970402335,53.8878842676311,0.8654886404616011,50.0,-0.7300000000000001
000002.SZ,20180622,27.5,28.2,27.44,28.1,27.73,0.37,1.33,444366.6,1235687.451,000001.SH,2889.7603,2855.5849,2891.9685,2837.1444,2875.8099,13.9504,0.4851,126143129.0,127161473.9,27.416666666666632,-0.022637698597410605,-0.22409562468943192,0.40291585218404263,167.69372888354937,184.57051572567323,133.9401551993016,2.4924012158056046,55.34150612959723,3.950177935943071,50.0,-1.2933333333333332
000002.SZ,20180625,28.25,28.38,26.41,26.49,28.1,-1.61,-5.73,615811.76,1686677.9019999998,000001.SH,2859.3364,2903.4495,2908.6240000000003,2857.8709,2889.7603,-30.4239,-1.0528,121917687.0,132350471.6,27.374999999999968,-0.09386791181364629,-0.1980500821142748,0.20836434060125703,114.82612228600254,161.32238457911635,21.83359769977494,-3.2328767123286597,46.33431085043988,-3.3975084937712428,50.0,-0.87
000002.SZ,20180626,25.82,26.06,24.83,25.54,26.49,-0.95,-3.59,591809.32,1503936.8669999999,000001.SH,2844.5081,2829.9947,2850.24,2803.7851,2859.3364,-14.8283,-0.5186,125918468.0,138447246.8,27.220833333333303,-0.22438881491111573,-0.20331782867364304,-0.04214197247494539,95.79194060259249,139.4789032536084,8.418015300560683,-6.174804836981377,37.44911804613296,-4.581049334377454,41.66666666666667,-0.3133333333333334
000002.SZ,20180627,25.5,25.51,23.81,24.22,25.54,-1.32,-5.17,672347.28,1652394.698,000001.SH,2813.1775,2842.3958,2854.2579,2798.7997,2844.5081,-31.3306,-1.1014,129420833.0,142413494.4,27.013333333333307,-0.429390789532647,-0.24853242084544389,-0.3617167373744062,71.90050942133617,116.95277197618431,-18.2040156883601,-10.340572556762009,34.45692883895129,-12.758051197357556,41.66666666666667,-0.4733333333333334
000002.SZ,20180628,23.86,24.57,23.5,23.88,24.22,-0.34,-1.4,462512.82,1114653.844,000001.SH,2786.8966,2799.9039,2825.9872,2782.4464,2813.1775,-26.2809,-0.9342,118357907.0,129687431.4,26.727499999999974,-0.6122340370049884,-0.32127274407735285,-0.581922585855271,59.771679178087005,97.89240771015187,-16.46977788604272,-10.65382097091003,27.870967741935488,-16.038525963149088,33.33333333333333,-0.15333333333333335
000002.SZ,20180629,24.1,24.6,23.89,24.6,23.88,0.72,3.02,352884.91,859583.948,000001.SH,2847.4181,2789.8111,2848.3721,2782.3811,2786.8966,60.5215,2.1716,125671685.0,135652377.9,26.46833333333331,-0.6910743700730038,-0.3952330692764831,-0.5916826015930413,74.11569889131037,89.96683810387138,42.41342046618834,-7.058749449027048,30.731102850061966,-12.357723577235767,33.33333333333333,-0.5333333333333333
000002.SZ,20180702,24.5,24.55,22.52,22.8,24.6,-1.8,-7.32,846203.86,1981131.638,000001.SH,2775.5570000000002,2841.5795,2845.6801,2756.815,2847.4181,-71.8611,-2.5237,137035034.0,147562760.0,26.06499999999998,-0.8885581139858552,-0.4938980782183576,-0.7893200715349952,54.00816707696555,77.98061442823611,6.063272374424429,-12.526376366775299,25.306122448979597,-20.043859649122805,33.33333333333333,0.08333333333333333
000002.SZ,20180703,23.1,23.48,22.8,23.42,22.8,0.62,2.72,549964.88,1274023.575,000001.SH,2786.8878,2774.5701,2786.8878,2722.4485,2775.5570000000002,11.3308,0.4082,142498466.0,161668028.6,25.735833333333314,-0.9836971371200178,-0.5918578899986897,-0.7836784942426562,67.25544471797707,74.40555785814976,52.955218437631686,-8.998478127124882,30.541871921182274,-19.513236549957284,41.66666666666667,-0.06999999999999999
000002.SZ,20180704,23.46,23.75,23.0,23.0,23.42,-0.42,-1.79,249881.03,582470.214,000001.SH,2759.1259999999997,2776.6324,2793.179,2754.1552,2786.8878,-27.7618,-0.9962,123262181.0,131016165.0,25.31999999999998,-1.0805303075286083,-0.6895923735046735,-0.7818758680478697,61.503629811984716,70.10491517609475,44.30105908376464,-9.162717219589183,24.924623115577912,-17.826086956521745,33.33333333333333,0.33666666666666667
000002.SZ,20180705,23.02,23.41,22.85,23.05,23.0,0.05,0.22,267278.61,619393.007,000001.SH,2733.8819,2755.3394,2777.5227,2727.9399,2759.1259999999997,-25.2441,-0.9149,129226112.0,132993668.2,24.982499999999977,-1.1400944118939869,-0.7796927811825363,-0.7208032614229012,60.852607140574115,67.02081249758787,48.5161964265466,-7.735414790353159,27.7716794731065,-16.963123644251628,41.66666666666667,0.3666666666666667
000002.SZ,20180706,23.34,23.6,22.65,23.21,23.05,0.16,0.69,346930.01,805107.0959999999,000001.SH,2747.2285,2731.3532,2768.8737,2691.0208,2733.8819,13.3466,0.4882,136294380.0,148193040.0,24.669999999999977,-1.1610053835546772,-0.8559553016569645,-0.6101001637954253,66.41110138959625,66.81757546159066,65.59815324560745,-5.9181191730846265,29.46330777656081,-19.474364498061178,50.0,0.08333333333333337
000002.SZ,20180709,23.37,24.05,23.37,24.01,23.21,0.8,3.45,404626.6,964798.9959999999,000001.SH,2815.1095,2752.4466,2815.79,2752.4466,2747.2285,67.881,2.4709,121549309.0,135654524.8,24.359999999999975,-1.1003401290602959,-0.9048322671376308,-0.39101572384533023,100.0793110387571,77.90482065397947,144.42829180831234,-1.436781609195293,29.694323144104835,-17.03456892961266,50.0,-0.05333333333333331
000002.SZ,20180710,24.2,24.49,23.77,24.15,24.01,0.14,0.58,389259.48,936534.189,000001.SH,2827.6252,2819.7121,2828.4926,2800.6251,2815.1095,12.5157,0.4446,117062748.0,132633113.1,24.030833333333305,-1.029102791447201,-0.929686371999545,-0.19883283889531222,127.76822983108144,94.52595704634679,194.25277540055075,0.49589069598096924,27.88353863381859,-9.689440993788821,50.0,-0.1433333333333333
000002.SZ,20180711,23.48,23.63,23.17,23.46,24.15,-0.69,-2.86,286052.97,668957.022,000001.SH,2777.7711,2780.7043,2794.3596,2752.435,2827.6252,-49.8541,-1.7631,126821149.0,138318174.3,23.778333333333304,-1.016605130451783,-0.9470701236899927,-0.1390700135235805,120.38481239675095,103.14557549648151,154.86328619728982,-1.338753767435215,31.0861423220974,-8.866155157715253,50.0,-0.10333333333333332
000002.SZ,20180712,23.58,24.22,23.47,23.85,23.46,0.39,1.66,384228.4,916845.446,000001.SH,2837.6586,2771.0408,2844.1932,2771.0408,2777.7711,59.8875,2.156,146980200.0,170319086.5,23.63749999999997,-0.9641171609488062,-0.9504795311417554,-0.027275259614101488,130.06927568023102,112.12014222439802,165.96754259189697,0.8989952406135624,38.65771812080539,-1.5513626834381442,58.333333333333336,-0.29
000002.SZ,20180713,24.24,24.35,23.64,23.72,23.85,-0.13,-0.55,407555.34,976014.5859999999,000001.SH,2831.1837,2831.4284,2835.4627,2818.8484,2837.6586,-6.4749,-0.2282,117689348.0,146300880.6,23.595833333333303,-0.922377388136514,-0.9448591025407073,0.04496342880838644,133.64267501489076,119.29431982122894,162.3393854022144,0.5262228500795875,46.00638977635783,-0.674536256323778,58.333333333333336,-0.4166666666666667
000002.SZ,20180716,23.59,23.66,22.81,23.15,23.72,-0.57,-2.4,430694.06,994746.276,000001.SH,2814.0418,2827.0823,2837.5092,2804.4929,2831.1837,-17.1419,-0.6055,107767151.0,129411192.7,23.534999999999968,-0.9246339491737565,-0.9408140718673171,0.032360245387121234,111.02494123799731,116.53786029348505,99.99910312702181,-1.6358614828976845,44.37596302003082,-6.2634989200864055,58.333333333333336,-0.1566666666666667
000002.SZ,20180717,23.05,23.28,22.65,22.98,23.15,-0.17,-0.73,313869.3,718627.835,000001.SH,2798.1259,2806.8853,2806.9194,2774.7624,2814.0418,-15.9159,-0.5656,105409220.0,124035197.8,23.399999999999967,-0.9294260246397066,-0.9385364624217951,0.018220875564177064,91.47694495231569,108.1842218464286,58.06239116408986,-1.7948717948716528,36.36363636363636,0.7832898172323747,50.0,0.05333333333333332
000002.SZ,20180718,23.02,23.05,22.42,22.47,22.98,-0.51,-2.22,410641.88,930105.2729999999,000001.SH,2787.257,2801.7774,2818.3953,2786.0404,2798.1259,-10.8689,-0.3884,120961165.0,138557147.8,23.37249999999997,-0.963272510835079,-0.9434836721044518,-0.0395776774612544,63.63013261371296,93.33285876885672,4.22468030342543,-3.8613755481868544,46.45161290322579,-4.227859368046297,50.0,0.4266666666666667
000002.SZ,20180719,22.7,22.96,22.5,22.68,22.47,0.21,0.93,506949.38,1154160.7959999999,000001.SH,2772.5454,2791.0156,2805.0106,2764.4858,2787.257,-14.7116,-0.5278,114486493.0,129374568.3,23.310833333333303,-0.962060811861825,-0.9471991000559266,-0.029723423611796917,58.46947112519126,81.71172955430157,11.984954266970647,-2.706180960211507,41.27358490566036,-1.4109347442680789,50.0,0.5666666666666668
000002.SZ,20180720,22.64,23.49,22.02,23.14,22.68,0.46,2.0282,610195.34,1390937.5990000002,000001.SH,2829.2712,2769.7537,2837.8623,2753.8397,2772.5454,56.7258,2.046,145907688.0,155661124.3,23.322499999999966,-0.9134526623886288,-0.940449812522467,0.053994300267676376,78.69595947353174,80.70647286071163,74.67493269917199,-0.782506163575799,51.635514018691595,0.38893690579083773,58.333333333333336,0.3466666666666667
000002.SZ,20180723,22.96,23.9,22.9,23.75,23.14,0.61,2.6361,555706.13,1306045.471,000001.SH,2859.5424,2815.2008,2863.5711,2809.6163,2829.2712,30.2712,1.0699,173382797.0,186996844.7,23.3808333333333,-0.8162986687855422,-0.9156195837750821,0.19864182997907975,113.8114907128509,91.74147881142471,157.95151451570325,1.5789286096162851,57.23140495867768,2.273684210526312,58.333333333333336,-0.013333333333333327
000002.SZ,20180724,24.04,25.09,24.04,24.38,23.75,0.63,2.6526,832814.22,2055205.705,000001.SH,2905.5618,2862.2670000000003,2911.4646,2862.2670000000003,2859.5424,46.0194,1.6093,229578307.0,228701875.5,23.4783333333333,-0.6806219083411236,-0.8686200486882905,0.3759962806943338,159.56227040431182,114.34840934238707,249.98999252816134,3.84042024561667,61.01694915254235,1.5176374077112282,58.333333333333336,-0.35333333333333333
000002.SZ,20180725,24.38,24.58,24.0,24.18,24.38,-0.2,-0.8203,355182.97,860631.782,000001.SH,2903.6467,2911.4529,2912.3134,2894.039,2905.5618,-1.9151,-0.0659,167800207.0,166412077.1,23.492499999999968,-0.582520493083063,-0.811400137567245,0.45775928896836415,182.97059161705886,137.222470100611,274.4668346499546,2.9264658933703647,51.804670912951146,0.1240694789081933,50.0,-0.3333333333333333
000002.SZ,20180726,24.34,24.51,23.57,23.71,24.18,-0.47,-1.9438,385134.8,924376.0,000001.SH,2882.2254,2905.7941,2915.2974,2875.7006,2903.6467,-21.4213,-0.7377,168428202.0,157496681.8,23.455833333333302,-0.5365148772189592,-0.756423085497588,0.43981641655725756,181.90947242555694,152.11813754225963,241.49214219215156,1.0835968309235033,45.634920634920654,1.054407423028258,41.66666666666667,-0.13
000002.SZ,20180727,23.55,23.81,23.24,23.32,23.71,-0.39,-1.6449,322827.63,757327.314,000001.SH,2873.5938,2879.6901,2889.6936,2864.1098,2882.2254,-8.6316,-0.2995,146371610.0,132419371.8,23.444166666666636,-0.5254675727417428,-0.710231982946419,0.3695288204093523,167.37227239717978,157.20284916056633,187.71111887040666,-0.529627128283378,48.52320675105485,-2.2727272727272774,41.66666666666667,-0.3233333333333333
000002.SZ,20180730,23.54,23.7,22.82,23.18,23.32,-0.14,-0.6003,357066.58,828078.838,000001.SH,2869.0495,2871.9397,2896.0109,2850.296,2873.5938,-4.5443,-0.1581,151652249.0,145988585.4,23.388333333333303,-0.5219921339320486,-0.672584013143545,0.30118375842299283,152.71626670450277,155.7073216752118,146.73415676308468,-0.8907575001780261,42.53897550111357,-2.329594477998271,33.33333333333333,-0.6
000002.SZ,20180731,23.29,23.49,23.06,23.32,23.18,0.14,0.604,354578.15,825861.7640000001,000001.SH,2876.4009,2866.8985,2884.6799,2854.3197,2869.0495,7.3514,0.2562,118931117.0,119528767.9,23.354999999999972,-0.5021524923126996,-0.638497708977376,0.2726904333293527,147.9101352498103,153.1082595334113,137.5138866826083,-0.1498608435023411,45.55555555555557,0.7289879931389438,41.66666666666667,-0.7466666666666666
000002.SZ,20180801,23.24,23.24,22.21,22.35,23.32,-0.97,-4.1595,673866.01,1523419.154,000001.SH,2824.5337,2882.5061,2897.3997,2823.9293,2876.4009,-51.8672,-1.8032,149514348.0,151692873.0,23.28833333333331,-0.5582649954050858,-0.622451166262918,0.12837234171566436,107.62315027582987,137.94655644755082,46.97633793238799,-4.029199169827419,41.836734693877574,-2.8187919463087203,41.66666666666667,-0.49666666666666665
000002.SZ,20180802,22.34,22.34,21.07,21.38,22.35,-0.97,-4.34,677777.75,1457805.725,000001.SH,2768.0239,2815.3438,2815.3438,2726.4825,2824.5337,-56.5098,-2.0007,174179003.0,169769315.4,23.154999999999973,-0.6732447058574635,-0.6326098741818271,-0.08126966335127284,79.88524979018577,118.59278756176246,2.4701742470323893,-7.665730943640578,35.964912280701746,-5.098222637979419,41.66666666666667,0.16
000002.SZ,20180803,21.39,21.54,21.05,21.08,21.38,-0.3,-1.4032,346072.3,735143.747,000001.SH,2740.4429,2763.3957,2777.6572,2740.4317,2768.0239,-27.581,-0.9964,127006363.0,129134687.5,23.03916666666664,-0.779587844179332,-0.6620054681813282,-0.23516475199600761,55.29764951998763,97.49440821450419,-29.09586786904549,-8.503635114117172,37.340619307832426,-7.590132827324486,41.66666666666667,0.14
000002.SZ,20180806,21.18,21.32,20.52,20.86,21.08,-0.22,-1.0436,315702.05,662879.8879999999,000001.SH,2705.1565,2736.5256,2760.4744,2692.3216,2740.4429,-35.2864,-1.2876,129753058.0,132993799.7,22.887499999999974,-0.8715707833867263,-0.7039185312224079,-0.3353045043286369,51.0317663466584,82.00686092522226,-10.918422810469309,-8.858547241944194,33.45454545454545,-10.930009587727714,33.33333333333333,0.54
000002.SZ,20180807,21.15,21.86,20.93,21.86,20.86,1.0,4.7939,451653.09,969166.202,000001.SH,2779.3740000000003,2711.7361,2779.3740000000003,2696.0391,2705.1565,74.2175,2.7436,149579743.0,147259486.4,22.78083333333331,-0.8539326783966636,-0.7339213606572591,-0.2400226354788091,89.85451089777222,84.62274424940557,100.31804419450549,-4.042140688444133,39.40397350993376,-8.645928636779509,33.33333333333333,0.43999999999999995
000002.SZ,20180808,21.89,22.29,21.5,21.5,21.86,-0.36,-1.6468,410720.18,903023.745,000001.SH,2744.0696,2771.1286,2779.9124,2741.067,2779.3740000000003,-35.3044,-1.2702,147688715.0,139969762.8,22.59333333333331,-0.8591001724540561,-0.7589571230166186,-0.20028609887487514,100.73634059851479,89.99394303244198,122.2211357306604,-4.839185600472012,30.569948186528496,-13.395348837209298,25.0,0.5133333333333333
000002.SZ,20180809,21.5,22.55,21.4,22.48,21.5,0.98,4.5581,896200.17,1997096.145,000001.SH,2794.3818,2729.5787,2801.6592,2726.2153,2744.0696,50.3122,1.8335,151660333.0,151079880.2,22.434999999999977,-0.775181825377043,-0.7622020634887036,-0.025959523776678983,148.8242270656765,109.6040377101868,227.26460577665588,0.20057945174960135,34.52768729641696,-7.5622775800711715,25.0,-0.053333333333333344
000002.SZ,20180810,23.0,24.07,22.93,23.18,22.48,0.7,3.1139,1201163.03,2820091.738,000001.SH,2795.3099,2791.4018,2806.1149,2777.5061,2794.3818,0.9281,0.0332,121532232.0,123112594.3,22.351666666666645,-0.6447593958964504,-0.738713529970253,0.1879082681476052,210.0494847104509,143.08585337694151,343.97674737746974,3.7059130564462994,42.46987951807229,-2.2864538395168297,33.33333333333333,-0.29333333333333333
000002.SZ,20180813,22.6,23.21,22.46,23.04,23.18,-0.14,-0.604,489494.76,1113409.912,000001.SH,2785.8720000000003,2769.0166,2789.7983,2742.5599,2795.3099,-9.4379,-0.3376,127532241.0,129460540.4,22.295833333333317,-0.5463969865211027,-0.700250221280423,0.30770646951864067,245.03298980696718,177.06823218695004,380.96250504700146,3.3376938889927854,44.690966719492856,-1.2152777777777828,33.33333333333333,-0.10666666666666667
000002.SZ,20180814,23.0,23.05,22.05,22.32,23.04,-0.72,-3.125,486784.81,1090898.794,000001.SH,2780.9646,2780.7357,2789.4437,2766.5693,2785.8720000000003,-4.9074,-0.1762,109571077.0,112465397.0,22.21249999999998,-0.5205415719219317,-0.6643084914087248,0.2875338389735862,238.35532653797807,197.49726363729272,320.0714523393488,0.4839617332583886,42.46987951807229,-3.8530465949820765,33.33333333333333,0.12333333333333334
000002.SZ,20180815,22.39,22.58,22.22,22.3,22.32,-0.02,-0.0896,472553.5,1058911.645,000001.SH,2723.2576,2777.2493,2777.7032,2721.2404,2780.9646,-57.707,-2.0751,116161787.0,118707674.1,22.13916666666665,-0.4959478246214779,-0.6306363580512755,0.26937706685959517,233.07021769198536,209.3549149888569,280.5008230982423,0.7264651635488415,43.2515337423313,-4.573991031390133,33.33333333333333,0.35000000000000003
000002.SZ,20180816,21.63,23.08,21.61,22.72,22.3,0.42,1.8834,490384.44,1107212.515,000001.SH,2705.1917,2691.426,2732.9489,2672.7407,2723.2576,-18.0659,-0.6634,120277878.0,117580995.0,22.089166666666646,-0.4375231186211721,-0.5920137101652548,0.30898118308816547,247.04681179465683,221.9188805907902,297.3026742023901,2.8558493982722455,45.58823529411764,1.6285211267605522,33.33333333333333,0.39666666666666667
000002.SZ,20180817,22.9,23.2,22.64,22.69,22.72,-0.03,-0.132,424160.44,969847.2159999999,000001.SH,2668.966,2723.8871,2730.3326,2665.5918,2705.1917,-36.2257,-1.3391,112445294.0,115499397.0,22.11749999999998,-0.389155920260567,-0.5514421521843172,0.3245724638475005,227.78031180575695,223.8726909957791,235.5955534257127,2.5884480614898764,52.901023890784984,5.773468488320856,33.33333333333333,0.4100000000000001
000002.SZ,20180820,22.93,23.44,22.59,23.35,22.69,0.66,2.9088,476133.14,1101391.513,000001.SH,2698.4658,2673.0662,2698.4658,2653.1119,2668.966,29.4998,1.1053,110784164.0,114047616.4,22.28166666666665,-0.29417699367878214,-0.4999891204832102,0.4116242536088561,224.88724906900657,224.21087702018826,226.23999316664322,4.794674246390996,67.7477477477478,9.721627408993589,41.66666666666667,0.12333333333333335
000002.SZ,20180821,23.39,23.98,23.22,23.91,23.35,0.56,2.3983,495846.24,1173410.505,000001.SH,2733.8264,2700.3416,2739.1732,2696.2923,2698.4658,35.3606,1.3104,113586839.0,122260216.3,22.517499999999984,-0.17173849571665656,-0.4343389955298995,0.5252009996264859,222.67845590107675,223.70006998048441,220.6352277422614,6.184079049628142,74.3545611015491,12.756168966959434,50.0,-0.07666666666666667
000002.SZ,20180822,23.91,24.08,23.67,23.92,23.91,0.01,0.0418,421833.83,1007170.63,000001.SH,2714.6082,2731.9576,2731.9576,2709.0615,2733.8264,-19.2182,-0.703,93664640.0,98463969.9,22.772499999999983,-0.07305604294614199,-0.36208240501314803,0.5780527241340121,227.8337472330204,225.0779623979964,233.3453169030684,5.038972444834864,77.32142857142861,8.612040133779272,58.333333333333336,0.29666666666666663
000002.SZ,20180823,23.0,23.15,22.24,22.82,23.02,-0.2,-0.8688,543058.67,1235013.686,000001.SH,2724.6244,2714.867,2736.0101,2700.8042,2714.6082,10.0162,0.369,98446470.0,107826017.2,22.85249999999998,-0.0826574711977699,-0.3061974182500724,0.447079894104605,193.46992083575938,214.5419485439174,151.32586541944335,-0.14221638770366973,58.42105263157896,5.784399649430325,50.0,0.3533333333333333
000002.SZ,20180824,22.66,23.01,22.39,22.78,22.82,-0.04,-0.1753,273417.65,621888.066,000001.SH,2729.4308,2717.0812,2748.8243,2705.3237,2724.6244,4.8064,0.1764,100516269.0,102665800.5,22.959166666666647,-0.09242887542684741,-0.2634437096854274,0.34202966851716,169.18613279085,199.42334329289494,108.71171178676008,-0.7803709484228346,61.89591078066916,1.3169446883230935,50.0,0.37666666666666665
000002.SZ,20180827,22.98,24.06,22.85,23.91,22.78,1.13,4.9605,594341.1,1403513.889,000001.SH,2780.8990000000003,2736.3185,2780.8990000000003,2736.3185,2729.4308,51.4682,1.8857,132762578.0,141429679.6,23.078333333333315,-0.008888763350753948,-0.2125327204184927,0.4072879141354775,191.82855588118534,196.89174748899174,181.7021726655725,3.603668664692795,62.92947558770344,3.0531158511083247,50.0,-0.13666666666666666
000002.SZ,20180828,23.8,24.14,23.73,23.88,23.91,-0.03,-0.1255,348101.15,832284.975,000001.SH,2777.9808,2782.2927,2791.3898,2769.4013,2780.8990000000003,-2.9182,-0.1049,118749367.0,125118576.7,23.136666666666645,0.054271025464998957,-0.15917197124179436,0.42688599341358663,181.93332296840916,191.90560598213088,161.98875694096574,3.212793545598708,57.20164609053497,3.517587939698492,41.66666666666667,0.05666666666666668
000002.SZ,20180829,23.74,24.4,23.72,23.91,23.88,0.03,0.1256,291143.33,700596.432,000001.SH,2769.2947,2774.8646,2778.5393,2762.35,2777.9808,-8.6861,-0.3127,100156929.0,101220664.9,23.209166666666647,0.10552987966007166,-0.10623160106142115,0.4235229614429856,193.5832542733115,192.4648220791911,195.82011866155233,3.0196402283581363,59.157894736842124,6.6499372647427855,50.0,-0.11999999999999998
000002.SZ,20180830,23.8,24.18,23.48,23.5,23.91,-0.41,-1.7148,285923.67,681645.3840000001,000001.SH,2737.7367,2769.3322,2780.5271,2736.3459999999995,2769.2947,-31.558000000000003,-1.1396,106060943.0,106400401.3,23.30749999999998,0.11178077819285193,-0.06262912521056653,0.3488198068068369,183.60095739432873,189.5102005175703,171.78247114784563,0.8259144052344545,63.2882882882883,5.106382978723401,50.0,0.31
000002.SZ,20180831,23.2,24.36,23.18,24.05,23.5,0.55,2.3404,428145.12,1024351.411,000001.SH,2725.2499,2730.1132,2744.6311,2710.5368,2737.7367,-12.4868,-0.4561,109758742.0,114813353.9,23.453333333333315,0.1592789946707569,-0.018247501234301827,0.35505299181011746,200.75561661786392,193.2586725510015,215.7495047515888,2.5440591245026396,67.6056338028169,5.530145530145537,58.333333333333336,-0.21333333333333335
000002.SZ,20180903,23.85,24.57,23.38,23.55,24.05,-0.5,-2.079,497612.43,1191130.969,000001.SH,2720.7344,2716.4037,2722.8524,2692.3644,2725.2499,-4.5155,-0.1657,102213011.0,104817688.0,23.52249999999998,0.15479151191502538,0.016360301395563624,0.2768624210389235,190.5470344551992,192.35479318573405,186.93151699412948,0.11690934211933765,58.217821782178234,3.6518046709129486,50.0,-0.24666666666666667
000002.SZ,20180904,23.66,24.44,23.41,24.43,23.55,0.88,3.7367,437654.47,1052057.112,000001.SH,2750.5804,2720.6477,2756.6071,2712.3759999999997,2720.7344,29.846,1.097,109010307.0,113708888.0,23.66749999999998,0.21971110221279133,0.057030461559009184,0.3253612813075643,221.83655110866061,202.18204582670955,261.14556167256274,3.2217175451569506,64.74576271186439,4.420794105607852,58.333333333333336,-0.40666666666666673
000002.SZ,20180905,24.11,24.2,23.41,23.41,24.43,-1.02,-4.1752,546644.37,1296346.119,000001.SH,2704.3368,2741.3801,2745.4673,2704.3368,2750.5804,-46.2436,-1.6812,105002269.0,107269446.9,23.67249999999998,0.1867026774920859,0.08296490474562454,0.20747554549292274,202.72974374985964,202.3646118010929,203.46000764739313,-1.1088816136866901,50.47923322683705,-2.135839384878257,50.0,0.01666666666666668
000002.SZ,20180906,23.32,23.56,22.69,22.81,23.41,-0.6,-2.563,375368.9,864994.565,000001.SH,2691.5929,2697.5777,2719.4055,2683.7445,2704.3368,-12.7439,-0.4712,99017833.0,106266080.2,23.580833333333313,0.11085046236911822,0.08854201627032328,0.04461689219758988,139.75086364933162,181.4933624171725,56.26586611364985,-3.2688977630136695,41.269841269841265,-4.866286716352491,41.66666666666667,0.17666666666666667
